id,interval_start,interval_end,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
40260,84.4,92.224,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
40260,92.022,101.124,1.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0
40260,101.381,109.275,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40260,109.143,115.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40260,115.409,131.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40260,130.944,140.464,1.0,0.6666667,0.0,0.33333334,1.0,0.0,0.0
40260,140.392,168.77,-2.0,0.0,0.0,0.6666667,0.0,0.33333334,0.0
40260,168.189,180.244,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40260,179.773,190.86,-1.6666666,0.0,0.0,0.0,0.0,0.33333334,0.0
40260,11.146,24.977,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
40260,190.459,207.073,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334
40260,206.462,209.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40260,209.485,215.594,2.0,1.0,0.0,0.0,0.0,0.0,0.0
40260,215.122,227.277,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0
40260,228.432,237.853,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
40260,237.442,244.528,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
40260,243.528,248.629,1.6666666,0.6666667,0.0,0.0,0.6666667,0.0,0.0
40260,248.127,255.174,-1.6666666,0.0,0.0,0.33333334,0.0,0.0,0.0
40260,24.516,27.391,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
40260,26.761,36.82,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
40260,36.319,50.21,-0.6666667,0.33333334,0.0,0.0,0.33333334,0.0,0.0
40260,51.604,56.685,-0.6666667,0.33333334,0.0,0.0,0.33333334,0.0,0.0
40260,56.543,61.244,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
40260,60.763,67.59,-1.3333334,0.6666667,0.6666667,0.0,0.0,1.0,0.0
40260,66.899,76.939,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
41381,0.71,5.531,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0
41381,5.469,10.859,1.0,0.0,1.0,0.0,0.0,0.0,0.0
41381,73.574,76.46,-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
41381,10.328,16.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41381,15.047,24.638,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
41381,23.638,27.581,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41381,27.728,38.506,-0.6666667,0.0,0.6666667,0.0,0.0,0.33333334,0.0
41381,38.384,43.136,-0.6666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0
41381,42.176,63.449,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
41381,62.549,68.448,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
41381,67.717,73.676,-2.0,0.0,1.3333334,0.0,0.0,0.6666667,0.0
41692,4.94,8.604,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
41692,8.302,14.61,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
41692,14.738,24.698,-0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
41692,25.344,41.479,0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0
41692,40.479,46.139,0.33333334,0.6666667,0.33333334,0.33333334,0.0,0.33333334,0.0
41692,45.438,53.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41692,54.418,60.576,-1.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0
41692,59.576,66.063,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
41692,66.031,68.588,-0.6666667,0.0,0.0,0.0,0.0,0.33333334,0.0
424SXFTCFsA,3.922,7.796,0.6666667,1.3333334,0.33333334,0.0,0.0,0.0,0.0
424SXFTCFsA,7.235,10.779,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
424SXFTCFsA,10.288,17.953,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
424SXFTCFsA,17.442,21.964,2.0,2.0,0.0,0.0,0.0,0.0,0.0
424vOT3Nnyk,40.4006802721,55.5761904762,1.3333334,2.0,0.0,0.0,0.0,0.0,1.0
424vOT3Nnyk,56.2646258503,78.7136054422,1.0,1.0,0.0,0.6666667,0.0,0.0,0.6666667
424vOT3Nnyk,78.7136054422,89.3793650794,1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
424vOT3Nnyk,89.3793650794,104.754421769,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
424vOT3Nnyk,105.532653061,122.33446712,2.3333333,2.0,0.0,0.0,0.0,0.0,0.0
43371,0.0,3.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43371,4.81,9.881,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
43371,55.625,61.663,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0.0
43371,9.171,13.084,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
43371,14.329,19.35,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
43371,19.607,29.317,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
43371,28.317,35.812,-1.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0
43371,36.369,42.427,-1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
43371,42.275,46.747,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
43371,47.184,50.05,-1.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0
43371,50.147,56.006,-1.6666666,0.0,0.33333334,0.0,0.0,0.33333334,0.0
43456,0.72,3.745,-2.6666667,0.0,1.3333334,0.0,0.33333334,0.33333334,0.0
43456,2.745,8.734,-1.0,0.0,1.3333334,0.0,0.0,0.0,0.0
43456,54.557,58.71,-2.0,0.0,0.33333334,0.0,0.0,0.0,0.0
43456,8.482,18.122,-0.33333334,0.0,1.0,0.0,0.0,0.33333334,0.0
43456,18.709,21.255,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
43456,20.774,34.066,-0.33333334,0.0,0.6666667,0.0,0.0,0.6666667,0.0
43456,33.605,37.628,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
43456,38.075,42.417,-1.3333334,0.0,1.6666666,0.33333334,0.0,0.33333334,0.0
43456,41.417,48.354,-1.3333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0
43456,47.633,51.985,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
43456,51.484,54.839,-2.3333333,0.0,0.6666667,0.0,0.0,1.0,0.0
44780,0.0,1.839,0.33333334,1.6666666,0.0,0.0,0.0,0.0,0.0
44780,0.839,6.559,0.33333334,1.0,0.0,0.0,0.33333334,0.0,0.0
44780,6.846,9.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44780,8.692,24.338,1.3333334,0.6666667,0.0,0.0,0.6666667,0.0,0.0
44780,23.338,26.893,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
44780,26.661,30.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44780,30.183,33.388,0.0,0.0,0.0,0.0,0.6666667,0.0,0.33333334
44780,33.226,43.634,-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
44780,43.303,61.763,-1.3333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
44780,60.763,63.509,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
44MVdpDEQJs,0.0,2.987,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
44MVdpDEQJs,2.246,9.322,-0.6666667,0.0,1.0,0.0,0.0,0.0,0.0
44MVdpDEQJs,8.562,23.341,-1.3333334,0.0,1.3333334,0.0,0.0,0.0,0.0
44MVdpDEQJs,36.997,45.849,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
45175,2.027,8.863,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
45175,9.37,13.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45175,13.092,15.648,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0
45175,16.314,20.816,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
45175,21.562,27.531,-1.3333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0
45175,27.22,33.557,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
45175,34.134,57.643,-0.6666667,0.0,0.0,0.0,0.0,0.6666667,0.0
45175,57.122,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45175,62.829,73.786,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
45175,73.474,78.765,-1.0,0.0,0.0,0.0,0.0,0.6666667,0.0
45184,1.877,10.769,0.33333334,0.6666667,0.0,0.6666667,0.0,0.0,0.0
45184,11.126,14.85,-3.0,0.0,0.0,0.0,0.0,1.3333334,0.0
45184,14.668,21.944,-2.3333333,0.0,1.3333334,0.0,0.0,0.33333334,0.0
45184,21.792,32.679,-2.6666667,0.0,0.6666667,0.0,0.33333334,0.6666667,0.0
45184,32.587,42.168,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
45184,42.056,67.331,-1.3333334,0.0,1.0,0.0,0.0,0.0,0.0
45186,1.857,7.796,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
45186,7.674,17.953,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
45186,49.249,51.457,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45186,51.734,55.956,-2.6666667,0.0,1.6666666,0.6666667,0.0,0.0,0.0
45186,57.471,64.846,-2.3333333,0.0,0.33333334,0.0,0.0,0.33333334,0.0
45186,63.846,68.618,-1.3333334,0.33333334,0.6666667,0.0,0.0,0.6666667,0.0
45186,68.556,74.015,-2.0,0.33333334,0.6666667,0.0,0.0,0.33333334,0.0
45186,18.02,21.834,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0
45186,22.001,35.732,-1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
45186,34.732,37.558,-2.6666667,0.0,1.0,0.0,0.0,0.6666667,0.0
45186,36.558,38.815,-2.0,0.0,1.3333334,0.33333334,0.0,0.33333334,0.0
45186,38.414,40.761,-2.3333333,0.0,1.0,0.0,0.0,0.33333334,0.0
45186,39.761,42.637,-2.3333333,0.0,1.0,0.0,0.0,1.0,0.0
45186,42.884,47.027,-2.3333333,0.0,0.6666667,0.0,0.0,0.0,0.0
45186,46.805,49.651,-2.0,0.0,1.0,0.0,0.0,0.0,0.0
45676,1.688,6.708,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
45676,6.467,11.537,1.0,1.0,0.0,1.0,0.0,0.0,0.0
45676,11.336,14.291,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
45676,14.369,23.39,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0
45676,22.969,30.484,0.33333334,0.6666667,0.0,0.0,0.6666667,0.0,0.0
45676,32.148,34.795,0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
45676,34.074,47.785,-1.3333334,0.0,0.6666667,0.0,0.33333334,0.6666667,0.33333334
45676,47.673,53.891,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0
45676,53.849,75.622,-0.6666667,0.33333334,0.0,1.0,0.33333334,0.0,0.6666667
45c3QQzGakM,25.244,32.041,0.6666667,0.6666667,0.0,0.6666667,0.0,0.0,0.0
45c3QQzGakM,31.42,45.56,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
46495,0.0,0.662,-0.6666667,0.0,1.0,0.0,0.0,0.33333334,0.0
46495,0.42,5.441,0.0,0.0,1.3333334,0.0,0.0,0.0,0.0
46495,4.84,9.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46495,8.233,11.318,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0
46495,12.104,21.984,0.0,0.0,1.6666666,0.0,0.0,0.0,0.0
46495,21.363,28.07,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334
46495,29.025,31.901,-2.3333333,0.0,0.0,0.0,0.0,1.0,0.0
46495,32.458,39.773,-2.0,0.0,0.6666667,0.0,0.0,0.0,0.0
46495,38.773,46.009,-2.0,0.0,1.0,0.33333334,0.0,1.0,0.0
46495,45.009,49.501,-2.0,0.0,1.3333334,0.0,0.0,1.6666666,0.0
46497,1.338,7.576,-1.3333334,0.0,1.0,0.0,0.33333334,1.0,0.0
46497,6.656,10.939,-2.6666667,0.0,0.6666667,1.0,0.0,1.0,0.0
46497,10.707,26.005,-1.6666666,0.0,1.0,0.33333334,1.6666666,0.6666667,0.0
46497,25.364,44.912,-2.0,0.0,0.6666667,2.0,0.0,2.0,0.0
46497,44.81,57.293,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
46604,0.5,9.203,-2.0,0.0,1.0,0.0,0.0,1.0,0.0
46604,11.296,22.702,-2.6666667,0.0,2.0,0.6666667,0.6666667,1.3333334,0.0
46604,22.111,25.975,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
46604,25.863,28.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46604,27.599,31.502,-1.3333334,0.0,1.6666666,0.0,0.0,0.33333334,0.0
46604,31.819,36.371,-1.6666666,0.0,0.6666667,0.0,0.33333334,0.33333334,0.0
46604,37.157,48.952,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
46604,51.235,53.961,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
46604,53.56,60.726,-1.0,0.0,0.33333334,0.0,0.0,1.0,0.0
46615,0.0,4.114,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
46615,3.563,21.136,-1.3333334,0.0,0.33333334,0.0,0.0,0.6666667,0.0
46615,21.024,25.665,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46615,25.074,28.08,-1.0,0.0,1.0,0.0,0.0,0.6666667,0.0
46615,27.469,38.436,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
46615,38.604,42.776,-2.3333333,0.0,0.6666667,0.0,0.0,0.6666667,0.0
46615,42.644,46.688,-2.0,0.0,1.3333334,0.0,0.0,0.33333334,0.0
46615,46.695,49.741,-2.3333333,0.0,1.3333334,0.0,0.33333334,1.6666666,0.0
46615,49.319,54.659,-3.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0
46615,54.547,57.433,-1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
46618,0.0,4.553,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46618,5.05,13.952,-1.3333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
46618,13.391,22.323,-1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
46618,22.45,32.18,-1.3333334,0.0,0.0,1.0,0.0,0.0,0.33333334
46618,32.537,35.104,-1.3333334,0.0,1.3333334,0.0,0.0,0.0,0.0
46618,35.082,39.923,-2.6666667,0.0,1.3333334,0.0,0.0,0.6666667,0.0
46618,39.152,47.815,-2.6666667,0.0,1.0,0.0,0.0,1.0,0.0
46618,46.815,52.624,-0.33333334,0.33333334,0.6666667,0.0,0.0,0.33333334,0.0
46618,52.093,54.919,-2.0,0.0,0.6666667,0.0,0.33333334,0.33333334,0.0
47472,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47472,1.019,6.13,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
47472,74.732,84.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47472,85.138,90.737,-1.6666666,0.0,0.33333334,0.0,0.0,1.3333334,0.0
47472,90.605,95.197,-2.0,0.0,0.33333334,0.0,0.0,0.0,0.0
47472,98.178,99.717,-0.6666667,0.0,1.3333334,0.0,0.0,0.33333334,0.0
47472,98.717,101.164,-1.0,0.0,0.0,0.0,0.0,0.33333334,0.0
47472,100.164,104.237,-1.3333334,0.0,0.6666667,0.0,0.0,1.0,0.0
47472,5.13,8.744,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
47472,9.58,12.296,-2.3333333,0.0,1.3333334,1.6666666,0.0,1.6666666,0.0
47472,12.423,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47472,14.359,23.091,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
47472,23.648,42.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47472,43.582,50.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47472,49.828,63.23,-0.6666667,0.0,0.0,0.0,0.0,0.6666667,0.0
47472,63.088,74.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48BD8qjClfE,19.347,28.259,1.6666666,1.3333334,0.0,0.0,1.3333334,0.0,0.0
48nifdN2vSI,52.722,63.609,0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334
48u68AzcWvE,79.082,85.12,0.0,0.0,0.0,0.6666667,0.33333334,0.0,0.0
49358,0.39,3.935,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0
49358,3.194,5.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49358,58.628,65.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49358,64.106,68.029,-1.0,0.0,0.0,0.0,0.0,0.33333334,0.0
49358,69.184,79.124,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
49358,78.782,83.903,-1.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0
49358,4.87,8.464,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
49358,7.933,33.088,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0
49358,32.088,35.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49358,34.134,40.262,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
49358,39.262,43.415,-2.0,0.0,1.0,0.6666667,0.6666667,0.33333334,0.0
49358,43.123,46.997,-1.3333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
49358,47.164,52.604,-1.3333334,0.0,0.0,0.0,0.0,0.33333334,0.0
49358,51.604,59.419,-1.6666666,0.0,0.0,0.33333334,0.0,1.6666666,0.0
4AQC7_uCuEE,-0.487528344671,16.8752834467,-0.33333334,1.3333334,0.0,0.33333334,0.0,0.33333334,0.0
4AQC7_uCuEE,15.8752834467,24.8870748299,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,55.2258503401,67.829478458,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,67.4580498866,72.6285714286,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0
4AQC7_uCuEE,71.9678004535,85.7387755102,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,85.4571428571,88.043537415,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,87.8616780045,92.673015873,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,92.0920634921,99.8766439909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,99.984126984,110.751927438,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,24.7551020408,38.2367346939,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,111.258503401,118.753741497,-0.6666667,0.0,0.0,0.33333334,0.0,0.33333334,0.0
4AQC7_uCuEE,117.913378685,127.324263039,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
4AQC7_uCuEE,127.401814059,133.250793651,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
4AQC7_uCuEE,132.999092971,138.029931973,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,137.628571429,143.07845805,-0.33333334,0.6666667,0.0,0.0,0.6666667,0.0,0.0
4AQC7_uCuEE,142.717006803,150.022675737,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,149.022675737,153.30521542,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,152.754195011,162.374603175,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,37.2367346939,42.0780045351,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4AQC7_uCuEE,41.8362811791,44.841723356,0.33333334,1.0,0.33333334,0.0,0.0,0.0,0.0
4AQC7_uCuEE,48.2616780045,50.3392290249,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334
4AQC7_uCuEE,49.60861678,54.5995464853,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,0.361,4.853,-0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,36.608,41.659,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,40.789,47.576,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,46.625,54.44,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,3.952,8.385,-0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,8.662,12.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,11.086,17.045,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,16.663,21.904,-1.3333334,0.0,0.0,0.0,0.0,0.6666667,0.0
4BoE-woHtwA,21.173,23.919,-1.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0
4BoE-woHtwA,22.919,31.063,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
4BoE-woHtwA,30.452,37.608,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,0.0,6.19,-1.6666666,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
4CKhrjuuofk,6.367,13.523,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,12.722,15.449,-0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
4CKhrjuuofk,14.449,16.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,15.217,18.691,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,18.1,27.391,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
4CKhrjuuofk,26.731,29.317,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,28.317,33.009,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,46.995,52.933,-1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
4EDblUpJieU,3.853,15.109,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
4EDblUpJieU,21.383,32.739,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
4EDblUpJieU,49.269,58.151,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
4EEru3cZwXo,30.273,35.164,-1.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334
4EEru3cZwXo,34.772,42.617,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
4EEru3cZwXo,41.846,45.051,-0.6666667,0.0,0.0,0.0,0.33333334,0.33333334,0.0
4EEru3cZwXo,44.929,49.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4Fw9TbWIVJI,50.447,61.364,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0
4GYfmpEEtl4,1.937,8.385,0.0,1.0,0.0,0.0,0.6666667,0.0,0.0
4GYfmpEEtl4,55.655,62.641,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4GYfmpEEtl4,67.488,73.197,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4GYfmpEEtl4,13.96,32.45,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
4GYfmpEEtl4,31.999,38.776,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
4GYfmpEEtl4,38.454,47.825,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
4H9RfQuqsvg,1.438,4.863,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4H9RfQuqsvg,44.54,48.444,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
4H9RfQuqsvg,47.663,51.956,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
4H9RfQuqsvg,15.576,23.261,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334
4H9RfQuqsvg,22.261,29.537,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
4HAC00EAdno,65.433,85.908,0.6666667,2.0,0.0,0.0,0.0,0.0,0.33333334
4HAC00EAdno,84.908,97.123,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,97.42,101.982,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,101.551,106.861,0.6666667,1.0,0.33333334,0.0,0.0,0.0,0.0
4HAC00EAdno,106.569,112.229,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,18.1,23.889,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,24.087,35.972,0.33333334,2.0,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,34.972,48.553,0.33333334,1.6666666,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,48.282,55.887,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4HAC00EAdno,60.614,65.734,-0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4HazSkYihtw,10.907,27.312,1.0,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0
4Kh5N9W-Jr4,0.0,3.456,1.3333334,2.3333333,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,2.496,10.45,1.3333334,2.3333333,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,64.774,80.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,9.699,19.03,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,18.429,25.935,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,25.334,28.489,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,27.489,35.393,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,34.673,50.289,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,50.437,58.331,1.3333334,1.6666666,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,57.71,63.759,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
4Kh5N9W-Jr4,62.829,65.455,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
4Q7OkrJLzAc,-0.41768707483,5.82040816327,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
4Q7OkrJLzAc,5.19954648526,11.8566893424,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
4Q7OkrJLzAc,11.4952380952,17.9328798186,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
4Q7OkrJLzAc,17.2820861678,26.2839002268,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4Q7OkrJLzAc,48.9501133787,55.0784580499,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
4Q95Lg3Icho,0.170975056689,12.2358276644,1.6666666,2.6666667,0.0,0.0,0.0,0.0,0.0
4Q95Lg3Icho,11.2358276644,13.8421768707,2.3333333,2.3333333,0.0,0.0,0.0,0.0,0.0
4Q95Lg3Icho,61.0526077098,85.0603174603,-1.0,1.6666666,0.0,0.0,0.0,0.33333334,0.0
